customer_id,customer_name,gender,age_group,city,state,customer_segment,signup_date
C02499,Yauvani Singhal,Male,25-34,Coimbatore,Tamil Nadu,Regular,2025-04-25
C02500,Jeremiah Khosla,Male,25-34,Patna,Bihar,Loyal,2026-01-28
C02501,Aryan Mital,Female,25-34,Delhi,Delhi,Regular,2023-10-17
C02502,Harshil Wagle,Male,45-54,Madurai,Tamil Nadu,Loyal,2025-09-03
C02503,Varsha Kadakia,Female,45-54,Madurai,Tamil Nadu,Regular,2024-02-04
C02504,Mohammed Minhas,Female,18-24,Patna,Bihar,New,2023-08-26
C02505,Aadhya Bhasin,Female,45-54,Trichy,Tamil Nadu,New,2025-01-20
C02506,Jyoti Hans,Male,35-44,Jaipur,Rajasthan,Regular,2025-09-06
C02507,Yug Pal,Female,25-34,Visakhapatnam,Andhra Pradesh,Loyal,2024-05-05
C02508,Radhika Ravi,Male,35-44,Indore,Madhya Pradesh,Regular,2024-10-11
C02509,Bhavna Raj,Male,45-54,Patna,Bihar,New,2025-09-05
C02510,Shravya Rastogi,Female,55+,Hyderabad,Telangana,New,2024-01-01
C02511,Aayush Balan,Female,18-24,Visakhapatnam,Andhra Pradesh,Loyal,2024-01-29
C02512,Chatresh Choudhry,Female,45-54,Ahmedabad,Gujarat,Regular,2025-12-15
C02513,Kashvi Bhagat,Male,45-54,Hyderabad,Telangana,Regular,2025-07-07
C02514,Harshil Jain,Male,25-34,Mysuru,Karnataka,New,2025-12-04
C02515,Chaitaly Dave,Male,35-44,Kolkata,West Bengal,Loyal,2024-11-24
C02516,Owen Mani, MALE ,55+,Lucknow,Uttar Pradesh,Regular,2026-04-01
C02517,Finn Bakshi,Male,18-24,Pune,Maharashtra,New,2025-10-05
C02518,Turvi Agrawal,Female,35-44,Kochi,Kerala,New,2026-04-28
C02519,Advik Balakrishnan,Female,45-54,Ahmedabad,Gujarat,Regular,2025-05-22
C02520,Chandran Wable,Female,35-44,Mysuru,Karnataka,Loyal,2026-05-26
C02521,Hitesh Banik,Female,18-24,Bhubaneswar,Odisha,Regular,2024-03-13
C02522,Vamakshi Vig,Male,18-24,Visakhapatnam,Andhra Pradesh,Loyal,2024-11-09
C02523,Warjas Morar,Male,35-44,Bhubaneswar,Odisha,Regular,2023-09-22
C02524,Charita Kashyap,Male,25-34,Jaipur,Rajasthan,Loyal,2025-07-02
C02525,Ekansh Rattan,Female,35-44,Bengaluru,Karnataka,New,2025-05-03
C02526,Garima Chakraborty,Female,55+,Kochi,Kerala,Loyal,2025-06-06
C02527,Sathvik Varkey,Male,45-54,Lucknow,Uttar Pradesh,Regular,2023-10-16
C02528,Avni Wali,Male,18-24,Bhubaneswar,Odisha,Regular,2025-05-11
C02529,Gauri Mangal,Female,55+,Hyderabad,Telangana,Loyal,2024-03-18
C02530,Hardik Gara,Female,25-34,Visakhapatnam,Andhra Pradesh,Regular,2025-09-12
C02531,Zansi Sethi,Male,35-44,Hyderabad,Telangana,Loyal,2024-02-26
C02532,Ekta Krishnan,Female,35-44,Chennai,Tamil Nadu,Regular,2025-05-30
C02533,Tara Wason,Female,45-54,Trichy,Tamil Nadu,Regular,2024-09-08
C02534,Aarini Sarna,Female,55+,Ahmedabad,Gujarat,Regular,2023-12-01
C02535,Kalpit Brahmbhatt,Male,25-34,Jaipur,Rajasthan,Regular,2025-04-21
C02536,Manbir Narayanan,Male,55+,Ahmedabad,Gujarat,Regular,2024-06-17
C02537,Zarna Kulkarni,Female,45-54,Patna,Bihar,Regular,2025-08-20
C02538,Onveer Goyal,Female,55+,Kochi,Kerala,Loyal,2024-10-14
C02539,Nikita Rama,Male,18-24,Trichy,Tamil Nadu,New,2023-09-24
C02540,Ekaja Thakkar,Female,18-24,Chennai,Tamil Nadu,Regular,2023-12-10
C02541,Vyanjana Karan,Male,45-54,Visakhapatnam,Andhra Pradesh,Regular,2023-09-13
C02542,Siddharth Chatterjee,Female,45-54,Coimbatore,Tamil Nadu,Regular,2025-05-13
C02543,Aditya Ratta,Female,18-24,Lucknow,Uttar Pradesh,New,2025-12-18
C02544,Adya Venkataraman,Male,35-44,Indore,Madhya Pradesh,High Value,2025-01-13
C02545,William Loyal,Female,45-54,Lucknow,Uttar Pradesh,New,2025-04-15
C02546,Aayush Buch,Male,55+,Ahmedabad,Gujarat,Regular,2025-04-22
C02547,Ronith Swaminathan,Female,45-54,Pune,Maharashtra,Regular,2026-06-21
C02548,Aryan Goda,Female,18-24,Chennai,Tamil Nadu,New,2024-02-08
C02549,Nitesh Agrawal,Female,55+,Bengaluru,Karnataka,Loyal,2023-09-20
C02550,Ati Kibe,Female,35-44,Visakhapatnam,Andhra Pradesh,New,2023-10-19
C02551,Tanmayi Wable,Female,25-34,Bhubaneswar,Odisha,Regular,2023-12-27
C02552,Aayush Maharaj,Male,55+,Kolkata,West Bengal,Regular,2024-07-17
C02553,Joshua Deo,Female,25-34,Coimbatore,Tamil Nadu,Loyal,2024-08-16
C02554,Yamini Patla,Male,45-54,Kolkata,West Bengal,Loyal,2025-01-14
C02555,Samaksh Pathak,Male,45-54,Bhopal,Madhya Pradesh,Regular,2025-03-23
C02556,Nidra Padmanabhan,Male,55+,Bengaluru,Karnataka,Loyal,2023-11-27
C02557,Qabil Kala,Male,35-44,Pune,Maharashtra,Regular,2023-11-09
C02558,Azad Borra,Male,45-54,Madurai,Tamil Nadu,New,2026-01-22
C02559,Raagini Kale,Male,18-24,Bhubaneswar,Odisha,Regular,2025-07-19
C02560,Omaja Kohli,Male,55+,Patna,Bihar,Regular,2024-06-07
C02561,Jai Sane,Female,35-44,Bengaluru,Karnataka,New,2024-01-13
C02562,Vivaan Natt,Female,25-34,Mumbai,Maharashtra,Regular,2024-04-05
C02563,Krisha Raj,Female,35-44,Mumbai,Maharashtra,Regular,2024-06-04
C02564,Tamanna Jayaraman,Male,25-34,Pune,Maharashtra,Regular,2024-07-22
C02565,Wyatt Gala,Male,18-24,Bhubaneswar,Odisha,Regular,2025-02-19
C02566,Chaman More,Male,18-24,Visakhapatnam,Andhra Pradesh,New,2025-12-24
C02567,Ekapad Prashad,Male,18-24,Pune,Maharashtra,New,2024-10-19
C02568,Peter Anand,Male,45-54,Ahmedabad,Gujarat,New,2024-01-29
C02569,Sanya Puri,Female,18-24,Chennai,Tamil Nadu,Regular,2025-07-10
C02570,Timothy Muni,Male,45-54,Madurai,Tamil Nadu,Regular,2023-09-01
C02571,Ekani Dey,Female,25-34,Jaipur,Rajasthan,New,2024-06-25
C02572,Nidhi Jani,Male,55+,Chennai,Tamil Nadu,Regular,2024-12-11
C02573,Parth Mandal,Male,35-44,Coimbatore,Tamil Nadu,High Value,2025-08-29
C02574,Xalak Mukhopadhyay,Male,25-34,Indore,Madhya Pradesh,Regular,2026-04-04
C02575,Rudra Sant,Male,25-34,Pune,Maharashtra,Regular,2025-11-30
C02576,Oeshi Dubey,Male,55+,Patna,Bihar,Regular,2025-11-26
C02577,Gayathri Sankar,Male,35-44,Bengaluru,Karnataka,New,2025-10-08
C02578,Meera Sachar,Male,35-44,Hyderabad,Telangana,New,2024-12-01
C02579,Agastya Char,Male,35-44,Madurai,Tamil Nadu,Regular,2025-10-12
C02580,Falan Bhalla,Male,35-44,Hyderabad,Telangana,Loyal,2024-07-05
C02581,Aashi Sodhi,Female,45-54,Delhi,Delhi,Regular,2023-12-25
C02582,Harini Swamy,Male,35-44,Kolkata,West Bengal,New,2026-05-11
C02583,Zaid Lalla,Female,18-24,Pune,Maharashtra,Regular,2024-03-13
C02584,Ekalinga Toor,Female,25-34,Bhubaneswar,Odisha,Loyal,2025-09-27
C02585,Yatan Kibe,Female,45-54,Indore,Madhya Pradesh,Regular,2025-06-09
C02586,Arjun Bhardwaj,Female,55+,Pune,Maharashtra,New,2024-07-03
C02587,Xalak Kalla,Female,25-34,Kolkata,West Bengal,Regular,2026-04-07
C02588,Ayush Bhattacharyya,Male,45-54,Ahmedabad,Gujarat,New,2024-10-11
C02589,Dhruv Randhawa,Female,55+,Coimbatore,Tamil Nadu,Regular,2024-08-24
C02590,Wridesh Lad,Female,45-54,Visakhapatnam,Andhra Pradesh,New,2026-05-07
C02591,Abeer Rastogi,Female,45-54,,Karnataka,Loyal,2023-09-28
C02592,Harsh Gopal,Male,18-24,Ahmedabad,Gujarat,Regular,2025-12-05
C02593,Shivani Nagar,Female,25-34,Ahmedabad,Gujarat,Loyal,2026-05-07
C02594,Thomas Natt,Male,35-44,Trichy,Tamil Nadu,Regular,2023-09-22
C02595,Panini Loyal,Male,45-54,Jaipur,Rajasthan,Regular,2025-07-06
C02596,Nimrat Nazareth,Male,55+,Jaipur,Rajasthan,New,2023-12-31
C02597,Aahana Agarwal,Male,55+,Delhi,Delhi,Regular,2024-07-23
C02598,Jyoti Andra,Female,55+,Patna,Bihar,Loyal,2025-01-23
C02599,Adweta Chaudhari,Female,45-54,Madurai,Tamil Nadu,Regular,2023-08-18
C02600,Ranveer Ramakrishnan,Male,25-34,Jaipur,Rajasthan,New,2024-04-01
C02601,Guneet Ray,Female,18-24,Indore,Madhya Pradesh,High Value,2025-05-22
C02602,Jai Guha,Male,18-24,Kochi,Kerala,Regular,2023-10-01
C02603,Jalsa Baral,Female,55+,Visakhapatnam,Andhra Pradesh,Regular,2025-09-13
C02604,Bhanumati Patla,Male,35-44,Bhubaneswar,Odisha,New,2025-08-07
C02605,Madhavi Badal,Male,45-54,Bhubaneswar,Odisha,Regular,2023-08-31
C02606,Sachi Dhingra,Male,55+,Kolkata,West Bengal,Loyal,2026-06-04
C02607,Radha Raghavan,Female,18-24,Coimbatore,Tamil Nadu,New,2026-06-10
C02608,Aachal Koshy,Female,35-44,Trichy,Tamil Nadu,Regular,2025-12-04
C02609,Logan Mahal,Female,18-24,Ahmedabad,Gujarat,Regular,2025-05-29
C02610,Chakradhar Naidu,Female,55+,Jaipur,Rajasthan,New,2025-01-09
C02611,Harsh Saha,Female,45-54,Delhi,Delhi,Loyal,2026-01-18
C02612,Saumya Narain,Female,55+,Trichy,Tamil Nadu,New,2025-12-08
C02613,Rohan Kari,Male,18-24,Mumbai,Maharashtra,New,2025-02-28
C02614,Naksh Cheema,Female,25-34,Jaipur,Rajasthan,New,2025-11-13
C02615,Diya Murty,Female,55+,Hyderabad,Telangana,High Value,2024-03-03
C02616,Ojasvi Basak,Female,18-24,Coimbatore,Tamil Nadu,New,2025-08-10
C02617,Anusha Mani,Male,35-44,Delhi,Delhi,Regular,2026-07-11
C02618,Isaac Raju,Female,35-44,Visakhapatnam,Andhra Pradesh,Regular,2026-06-30
C02619,Samar Mukherjee,Female,18-24,Bengaluru,Karnataka,New,2025-02-16
C02620,Avni Bali,Female,45-54,Bengaluru,Karnataka,Regular,2024-09-17
C02621,Girindra Shetty,Male,55+,Bhopal,Madhya Pradesh,Regular,2024-08-01
C02622,Yashasvi Sami,Female,35-44,Indore,Madhya Pradesh,Loyal,2023-12-19
C02623,Varenya Bains,Male,18-24,Indore,Madhya Pradesh,Regular,2023-12-06
C02624,Bhavika Som,Male,35-44,Delhi,Delhi,Regular,2025-10-04
C02625,Akshay Sha,Male,18-24,Mumbai,Maharashtra,New,2024-04-27
C02626,Ladli Palan,Male,25-34,Indore,Madhya Pradesh,New,2024-07-13
C02627,Advaith Nayak,Female,45-54,Hyderabad,Telangana,New,2025-06-08
C02628,Om Bhavsar,Female,25-34,Trichy,Tamil Nadu,Loyal,2024-12-18
C02629,Lucky Kumer,Female,35-44,Bhopal,Madhya Pradesh,Loyal,2023-10-12
C02630,Mitali Prasad,Male,25-34,Bengaluru,Karnataka,Regular,2026-05-20
C02631,Wazir Sachdev,Female,45-54,Ahmedabad,Gujarat,Loyal,2024-08-28
C02632,Lajita Apte,Male,45-54,Bhopal,Madhya Pradesh,New,2025-02-11
C02633,Inaya Pant,Female,25-34,Pune,Maharashtra,Regular,2025-06-24
C02634,Krishna Ramachandran,Male,25-34,Bhubaneswar,Odisha,Regular,2024-04-11
C02635,Onkar Sehgal,Male,25-34,Trichy,Tamil Nadu,New,2026-02-08
C02636,Gaurangi Pradhan,Male,35-44,Lucknow,Uttar Pradesh,New,2023-10-31
C02637,Ansh Gala,Female,35-44,Bhopal,Madhya Pradesh,Regular,2024-03-15
C02638,Omaja Menon,Male,35-44,Patna,Bihar,Regular,2025-05-28
C02639,Dalbir Dash,Female,55+,Bengaluru,Karnataka,Regular,2024-04-27
C02640,Chandran Dash,Male,45-54,Jaipur,Rajasthan,Regular,2024-03-16
C02641,Theodore Saxena,Male,45-54,Trichy,Tamil Nadu,Loyal,2024-06-20
C02642,Zaid Lad,Male,35-44,Kochi,Kerala,New,2025-10-23
C02643,Kashish Pradhan,Female,55+,Mysuru,Karnataka,Regular,2024-07-26
C02644,Champak Chander,Female,18-24,Bhopal,Madhya Pradesh,Regular,2024-04-05
C02645,Radha Pau,Male,25-34,Mumbai,Maharashtra,New,2024-12-17
C02646,Jonathan Sridhar,Female,25-34,Coimbatore,Tamil Nadu,New,2024-04-15
C02647,Robert Seshadri,Female,25-34,Trichy,Tamil Nadu,Loyal,2025-08-25
C02648,Wazir Bhattacharyya,Female,45-54,Kolkata,West Bengal,New,2026-02-06
C02649,Janya Atwal,Female,25-34,Pune,Maharashtra,New,2024-02-24
C02650,Vasudha Mistry,Female,35-44,Hyderabad,Telangana,Loyal,2026-01-13
C02651,Mohammed Dugar,Male,18-24,Delhi,Delhi,New,2024-03-09
C02652,Kashvi Sibal,Female,35-44,Visakhapatnam,Andhra Pradesh,Loyal,2025-07-17
C02653,Radha Raval,Male,35-44,Mumbai,Maharashtra,Regular,2024-06-30
C02654,Ishwar Mangal,Male,35-44,Mysuru,Karnataka,Loyal,2024-12-04
C02655,Meghana Hegde,Male,45-54,Bengaluru,Karnataka,Regular,2026-03-26
C02656,Aadhya Dhillon,Male,35-44,Chennai,Tamil Nadu,Loyal,2023-11-02
C02657,Libni Narang,Male,55+,Mysuru,Karnataka,Regular,2026-03-27
C02658,Netra Acharya,Male,45-54,Indore,Madhya Pradesh,Loyal,2025-01-29
C02659,Vrinda Sane,Male,18-24,Indore,Madhya Pradesh,Loyal,2024-07-26
C02660,Lakshmi Bail,Female,25-34,Bhubaneswar,Odisha,Regular,2023-10-15
C02661,Mohammed Gour,Male,18-24,Mysuru,Karnataka,New,2023-08-19
C02662,Aadhya Nagi,Female,45-54,Jaipur,Rajasthan,Loyal,2025-06-29
C02663,Chakrika Hans,Female,45-54,Patna,Bihar,Regular,2024-04-28
C02664,Jagvi Rattan,Male,35-44,Lucknow,Uttar Pradesh,Regular,2025-04-18
C02665,Aahana Oza,Female,18-24,Jaipur,Rajasthan,Regular,2024-05-20
C02666,Tanvi Chaudhary,Male,25-34,Bhopal,Madhya Pradesh,High Value,2025-06-20
C02667,Ishaan Pall,Male,35-44,Mumbai,Maharashtra,Regular,2023-12-25
C02668,Ikshita Deol,Female,35-44,Mumbai,Maharashtra,Regular,2025-01-08
C02669,Krishna Sridhar,Male,45-54,Madurai,Tamil Nadu,Regular,2023-12-20
C02670,Bhavini Krishna,Female,55+,Pune,Maharashtra,New,2025-10-17
C02671,Gautam Garg,Female,45-54,Ahmedabad,Gujarat,Regular,2024-10-03
C02672,Sachi Agrawal,Female,25-34,Pune,Maharashtra,New,2025-06-18
C02673,Tejas Mishra,Female,55+,Bhopal,Madhya Pradesh,New,2025-11-05
C02674,Nidhi Palla,Female,35-44,Lucknow,Uttar Pradesh,New,2023-09-19
C02675,Dipta Kakar,Female,25-34,Chennai,Tamil Nadu,Regular,2024-12-31
C02676,Osha Ratta,Female,55+,Bengaluru,Karnataka,Regular,2023-08-18
C02677,Bakhshi Tella,Female,45-54,Mysuru,Karnataka,Regular,2026-02-11
C02678,Yoshita Goda,Male,45-54,Delhi,Delhi,New,2024-07-27
C02679,Zinal Sibal,Male,18-24,Delhi,Delhi,Regular,2025-03-12
C02680,Niharika More,Female,35-44,Chennai,Tamil Nadu,Regular,2024-03-24
C02681,Lohit Balan,Male,35-44,Chennai,Tamil Nadu,New,2025-11-03
C02682,Robert Kaul,Male,18-24,Delhi,Delhi,Loyal,2024-11-10
C02683,Chaitanya Ramachandran,Male,45-54,Bengaluru,Karnataka,Regular,2026-04-10
C02684,Zinal Kota,Female,25-34,Madurai,Tamil Nadu,New,2025-01-26
C02685,Dominic Ramesh,Male,45-54,Ahmedabad,Gujarat,Regular,2025-03-17
C02686,Krishna Pai,Female,35-44,Trichy,Tamil Nadu,Regular,2024-09-11
C02687,Indali Bhatt,Female,35-44,Mysuru,Karnataka,Loyal,2026-06-11
C02688,Krishna Bhatia,Male,35-44,Bengaluru,Karnataka,New,2024-07-31
C02689,Henry Kapur,Male,35-44,Patna,Bihar,Regular,2025-09-16
C02690,Ati Balan,Female,55+,Delhi,Delhi,New,2026-02-13
C02691,Manbir Chanda,Male,25-34,Kochi,Kerala,Regular,2025-12-31
C02692,Oeshi Chacko,Female,45-54,Jaipur,Rajasthan,Regular,2024-11-23
C02693,Lekha Mohanty,Female,45-54,Lucknow,Uttar Pradesh,Regular,2025-02-18
C02694,Tara Badami,Male,45-54,Patna,Bihar,New,2026-07-08
C02695,Xalak Mand,Female,25-34,Bengaluru,Karnataka,Regular,2024-10-15
C02696,Tristan Kara,Male,55+,Ahmedabad,Gujarat,Regular,2025-03-08
C02697,Urvi Lata,Female,18-24,Bhubaneswar,Odisha,Loyal,2024-08-07
C02698,Amara Sampath,Male,45-54,Kolkata,West Bengal,Regular,2024-03-19
C02699,Idika Singhal,Female,18-24,Lucknow,Uttar Pradesh,New,2025-10-10
C02700,Nihal Ravel,Male,35-44,Pune,Maharashtra,Regular,2026-03-17
C02701,Samuel Menon,Female,35-44,Delhi,Delhi,Loyal,2024-06-25
C02702,Oscar Mahal,Male,25-34,Trichy,Tamil Nadu,Regular,2025-06-28
C02703,Liam Nair,Female,25-34,Patna,Bihar,Regular,2026-06-14
C02704,Yuvraj Dani,Female,35-44,Bengaluru,Karnataka,Loyal,2026-03-26
C02705,Vasatika Thaman,Female,55+,Chennai,Tamil Nadu,Regular,2024-12-21
C02706,Vritti Buch,Male,18-24,Trichy,Tamil Nadu,New,2024-11-23
C02707,Eesha Apte,Male,25-34,Trichy,Tamil Nadu,Regular,2025-03-05
C02708,Gauri Bajwa,Male,55+,Indore,Madhya Pradesh,Regular,2024-01-18
C02709,Lipika Mandal,Male,35-44,Coimbatore,Tamil Nadu,Regular,2025-08-30
C02710,Daksh Goel,Male,55+,Mysuru,Karnataka,Regular,2025-05-03
C02711,Ira Bhavsar,Female,55+,Visakhapatnam,Andhra Pradesh,New,2025-10-09
C02712,Chanchal Karnik,Male,25-34,Bengaluru,Karnataka,New,2026-06-13
C02713,Henry Taneja,Male,55+,Mumbai,Maharashtra,Loyal,2025-04-21
C02714,Arin Sankaran,Male,45-54,Patna,Bihar,Regular,2025-01-16
C02715,Jonathan Bhatia,Male,55+,Delhi,Delhi,Regular,2026-03-04
C02716,Bimala Buch,Female,45-54,Pune,Maharashtra,Regular,2026-04-30
C02717,Oscar Wason,Female,45-54,Trichy,Tamil Nadu,Loyal,2023-10-21
C02718,Vedika Kohli,Male,35-44,Bengaluru,Karnataka,Regular,2024-10-01
C02719,Ekanta Pathak,Female,18-24,Bhubaneswar,Odisha,Regular,2025-09-12
C02720,Mahika Basu,Female,18-24,Coimbatore,Tamil Nadu,Loyal,2026-03-05
C02721,Yash Yadav,Male,45-54,Ahmedabad,Gujarat,Loyal,2025-01-20
C02722,Pavani Buch,Female,18-24,Lucknow,Uttar Pradesh,High Value,2024-05-31
C02723,Ekapad Bala,Male,35-44,Ahmedabad,Gujarat,Loyal,2026-03-09
C02724,Dhruv Chakraborty,Female,55+,Bhopal,Madhya Pradesh,New,2024-03-23
C02725,Ranbir Chaudhary,Female,55+,Bengaluru,Karnataka,Regular,2026-07-03
C02726,Teerth Sharma,Female,35-44,Bengaluru,Karnataka,Loyal,2025-04-10
C02727,Balvan Bora,Female,45-54,Madurai,Tamil Nadu,High Value,2025-01-28
C02728,Nicholas Gade,Male,55+,Visakhapatnam,Andhra Pradesh,Loyal,2024-05-04
C02729,Wazir Mukherjee,Female,25-34,Bhopal,Madhya Pradesh,Regular,2023-12-14
C02730,Naksh Varty,Female,55+,Bhubaneswar,Odisha,Regular,2025-08-07
C02731,Mahika Jha,Male,18-24,Kolkata,West Bengal,New,2026-02-20
C02732,Balveer Sidhu,Male,18-24,Mysuru,Karnataka,Regular,2024-11-01
C02733,Ikbal Sahota,Female,35-44,Indore,Madhya Pradesh,Loyal,2025-04-24
C02734,Vyanjana Murty,Male,25-34,Mumbai,Maharashtra,Loyal,2024-08-02
C02735,Nidhi Sahni,Female,18-24,Kolkata,West Bengal,New,2025-05-10
C02736,Ekta Gala,Male,18-24,Pune,Maharashtra,Loyal,2025-09-30
C02737,Yamini Chawla,Female,35-44,Madurai,Tamil Nadu,Regular,2024-12-21
C02738,Kashvi Basu,Male,35-44,Chennai,Tamil Nadu,New,2024-12-05
C02739,Balhaar Dhingra,Female,25-34,Lucknow,Uttar Pradesh,High Value,2026-04-29
C02740,Rehaan Mitra,Male,25-34,Bhubaneswar,Odisha,Regular,2025-09-05
C02741,Balendra Balay,Female,25-34,Lucknow,Uttar Pradesh,Regular,2025-11-01
C02742,Baljiwan Dara,Female,55+,Mysuru,Karnataka,Loyal,2024-01-17
C02743,Qushi Shah,Male,55+,Hyderabad,Telangana,New,2024-11-16
C02744,Darpan Panchal,Male,18-24,Trichy,Tamil Nadu,Loyal,2024-10-14
C02745,Bhanumati Bhatnagar,Female,45-54,Chennai,Tamil Nadu,Regular,2023-11-07
C02746,Kavya Chacko,Female,25-34,Madurai,Tamil Nadu,Regular,2026-01-03
C02747,Gavin Hans,Female,25-34,Bhopal,Madhya Pradesh,Loyal,2024-11-16
C02748,Jagvi Balasubramanian,Female,55+,Bhubaneswar,Odisha,Regular,2026-03-07
C02749,Samaksh Shan,female,18-24,Visakhapatnam,Andhra Pradesh,Regular,2025-12-07
C02750,Yashodhara Bath,Male,55+,Kolkata,West Bengal,New,2024-08-14
C02751,Bimala Ahuja,Female,18-24,Bhopal,Madhya Pradesh,New,2024-07-03
C02752,Bhavya Gokhale,Male,55+,Mumbai,Maharashtra,Regular,2026-02-02
C02753,Gagan Bhatti,Male,35-44,Chennai,Tamil Nadu,Loyal,2023-09-25
C02754,Anvi Muni,Female,35-44,Pune,Maharashtra,New,2023-09-16
C02755,Nathaniel Malhotra,Female,18-24,Mysuru,Karnataka,Regular,2026-01-28
C02756,Krishna Dhar,Female,45-54,Mumbai,Maharashtra,Regular,2026-01-21
C02757,Anamika Kurian,Male,55+,Patna,Bihar,Regular,2023-11-16
C02758,Tanish Nori,Male,18-24,Pune,Maharashtra,Regular,2025-11-26
C02759,Ojas Shan,Male,35-44,Pune,Maharashtra,Loyal,2024-02-10
C02760,Ekta Barad,Male,25-34,Coimbatore,Tamil Nadu,Regular,2024-01-14
C02761,Parth Kulkarni,Male,25-34,Jaipur,Rajasthan,Regular,2024-06-19
C02762,Samaksh Parekh,Male,35-44,Bhubaneswar,Odisha,High Value,2023-09-07
C02763,Anita Chandra,Male,55+,Kochi,Kerala,Regular,2024-08-28
C02764,Ethan Shan,Female,18-24,Bengaluru,Karnataka,New,2025-10-07
C02765,Shivani Mani,Male,35-44,Indore,Madhya Pradesh,Regular,2026-04-18
C02766,Hritik Suresh,Male,18-24,Delhi,Delhi,Loyal,2025-07-26
C02767,Fariq Varughese,Male,55+,Chennai,Tamil Nadu,Regular,2024-10-03
C02768,Chandani Jayaraman,Male,55+,Kolkata,West Bengal,Regular,2023-10-02
C02769,Yuvraj Raja,Female,25-34,Kolkata,West Bengal,Regular,2024-09-07
C02770,Nathaniel Raghavan,Male,18-24,Kochi,Kerala,Regular,2026-06-30
C02771,Dakshesh Toor,Female,35-44,Visakhapatnam,Andhra Pradesh,New,2024-05-01
C02772,Vritti Krishnan,Male,25-34,Kochi,Kerala,Regular,2024-04-26
C02773,Jeremiah Oak,Male,25-34,Bhubaneswar,Odisha,Regular,2024-03-27
C02774,Unni Narayanan,Male,18-24,Patna,Bihar,Loyal,2024-01-02
C02775,Laban Ghosh,Male,18-24,Mumbai,Maharashtra,New,2025-11-21
C02776,Yutika Krishnamurthy,Male,35-44,Lucknow,Uttar Pradesh,New,2025-02-09
C02777,Rushil Bhattacharyya,Male,35-44,Ahmedabad,Gujarat,New,2024-11-16
C02778,Christopher Samra,Female,18-24,Kolkata,West Bengal,Regular,2024-02-27
C02779,Dalaja Tak,Female,55+,Madurai,Tamil Nadu,Regular,2025-12-12
C02780,Eiravati Tata,Male,45-54,Ahmedabad,Gujarat,Loyal,2025-08-20
C02781,Praneel Sama,Female,25-34,Ahmedabad,Gujarat,Regular,2025-03-27
C02782,Sneha Muni,Female,55+,Pune,Maharashtra,Regular,2025-12-29
C02783,Mitesh Bala,Female,45-54,Coimbatore,Tamil Nadu,Loyal,2025-04-29
C02784,Azad Bansal,Female,35-44,Visakhapatnam,Andhra Pradesh,New,2023-11-16
C02785,Bhanumati Mane,Male,35-44,Bengaluru,Karnataka,Loyal,2026-04-25
C02786,Abdul Chauhan,Male,35-44,Hyderabad,Telangana,Loyal,2026-05-08
C02787,William Luthra,Male,25-34,Bengaluru,Karnataka,Regular,2026-07-01
C02788,Siya Lanka,Male,18-24,Lucknow,Uttar Pradesh,Regular,2024-05-31
C02789,Girindra Deshmukh,Female,35-44,Coimbatore,Tamil Nadu,Regular,2025-12-04
C02790,Bishakha Bedi,Male,18-24,Delhi,Delhi,Regular,2025-10-06
C02791,Harini Rege,Female,45-54,Visakhapatnam,Andhra Pradesh,New,2024-07-06
C02792,Baljiwan Puri,Female,45-54,Kolkata,West Bengal,New,2024-03-06
C02793,Banjeet Kakar,Female,25-34,Hyderabad,Telangana,Regular,2025-05-29
C02794,Kala Gara,Male,35-44,Patna,Bihar,New,2025-03-01
C02795,Yauvani Bhat,Male,55+,Ahmedabad,Gujarat,Loyal,2025-12-28
C02796,Hamsini Das,Female,55+,Jaipur,Rajasthan,Regular,2023-11-12
C02797,Priya Bhat,Female,55+,Chennai,Tamil Nadu,Regular,2024-04-01
C02798,Tara Jain,Male,18-24,Kochi,Kerala,Regular,2023-12-18
C02799,Falak Narain,Female,45-54,Delhi,Delhi,Regular,2024-06-11
C02800,Azad Mane,Female,25-34,Bhubaneswar,Odisha,High Value,2025-05-28
C02801,Ekapad Parsa,Male,25-34,Lucknow,Uttar Pradesh,Loyal,2026-05-19
C02802,Yasti Merchant,Female,18-24,Pune,Maharashtra,High Value,2025-05-26
C02803,Omkaar Warrior,Female,35-44,Patna,Bihar,Regular,2024-07-30
C02804,Azaan Ranganathan,Female,35-44,Coimbatore,Tamil Nadu,Regular,2026-06-09
C02805,Aarav Majumdar,Male,18-24,Pune,Maharashtra,Regular,2024-08-03
C02806,Veda Dutt,Female,25-34,Jaipur,Rajasthan,Regular,2024-01-15
C02807,Oscar Nagi,Female,18-24,Chennai,Tamil Nadu,Regular,2023-12-18
C02808,Sarthak Chad,Female,55+,Ahmedabad,Gujarat,Regular,2025-12-03
C02809,Aarna Sarkar,Male,35-44,Coimbatore,Tamil Nadu,Loyal,2026-05-23
C02810,Onveer Reddy,Female,18-24,Patna,Bihar,Regular,2025-04-13
C02811,Faraj Pradhan,Female,35-44,Pune,Maharashtra,Loyal,2026-04-10
C02812,Ira Sarraf,Male,25-34,Bengaluru,Karnataka,New,2025-07-09
C02813,Amrita Mall,Male,25-34,Visakhapatnam,Andhra Pradesh,New,2023-11-25
C02814,Aarush Varty,Male,55+,Coimbatore,Tamil Nadu,Loyal,2024-07-16
C02815,Om Nayar,Female,18-24,Bhubaneswar,Odisha,Regular,2025-02-10
